Department Id,Department Name,Latitude,Longitude
4,Apparel,18.25317955,-66.37062836
4,Apparel,18.23373985,-66.3706131
4,Apparel,18.21323586,-66.37062836
4,Apparel,18.27622604,-66.37055969
4,Apparel,18.20575523,-66.37055206
4,Apparel,18.26770783,-66.37054443
4,Apparel,18.28712082,-66.37052918
4,Apparel,18.2838726,-66.37052918
4,Apparel,18.26249504,-66.3705368
4,Apparel,18.21026802,-66.37051392
4,Apparel,18.24115372,-66.37056732
4,Apparel,18.20791245,-66.37055206
4,Apparel,18.22267723,-66.00410461
5,Golf,18.22408485,-66.04697418
5,Golf,18.2256279,-66.04746246
5,Golf,18.220644,-66.37058258
5,Golf,18.21966362,-66.37051392
6,Outdoors,18.23373985,-66.3706131
6,Outdoors,18.20004654,-66.37055969
7,Fan Shop,18.20575523,-66.37055206
7,Fan Shop,18.28572273,-66.37058258
7,Fan Shop,18.22387123,-66.37052155
7,Fan Shop,18.2837944,-66.37049866
7,Fan Shop,18.220644,-66.37058258
7,Fan Shop,18.20403862,-66.37058258
7,Fan Shop,18.21450234,-66.0867157
7,Fan Shop,18.20791245,-66.37055206
7,Fan Shop,18.23873711,-66.37050629
7,Fan Shop,18.28712082,-66.37052918
7,Fan Shop,18.24696922,-66.37060547
7,Fan Shop,18.25175476,-66.3705368
7,Fan Shop,18.21026802,-66.37051392
3,Footwear,18.23311997,-66.37055206
4,Apparel,18.2938652,-66.37057495
4,Apparel,18.29917145,-66.37054443
5,Golf,18.23311997,-66.37055206
5,Golf,18.25845337,-66.37052155
5,Golf,18.23070145,-66.37050629
6,Outdoors,18.24188995,-66.37063599
6,Outdoors,18.23070145,-66.37050629
6,Outdoors,18.29917145,-66.37054443
6,Outdoors,18.25021553,-66.07617188
3,Footwear,18.27313042,-66.37050629
3,Footwear,18.29356575,-66.3705368
3,Footwear,18.22278976,-66.3706131
3,Footwear,18.29108048,-66.37050629
4,Apparel,18.26871681,-66.37049866
4,Apparel,18.27420235,-66.37054443
4,Apparel,18.22829056,-66.37056732
4,Apparel,18.27940369,-66.37062836
4,Apparel,18.28779411,-66.37049866
5,Golf,18.20861626,-66.3706131
5,Golf,18.24668694,-66.37050629
5,Golf,18.33710861,-66.99221802
5,Golf,18.26007271,-66.37057495
5,Golf,18.2347126,-66.37056732
5,Golf,18.24746704,-66.37051392
5,Golf,18.23048401,-66.37059021
5,Golf,18.28177071,-66.3705368
5,Golf,18.22829056,-66.37056732
5,Golf,18.21454811,-66.3706131
5,Golf,18.22757149,-66.04357147
5,Golf,18.22119331,-66.37062073
5,Golf,18.21630096,-66.37055206
3,Footwear,18.23424339,-66.3706131
4,Apparel,18.23684692,-66.37060547
4,Apparel,18.21047401,-66.37059021
4,Apparel,18.28014183,-66.37054443
4,Apparel,18.20961571,-66.37059021
4,Apparel,18.21840668,-66.37054443
4,Apparel,18.29351807,-66.37057495
4,Apparel,18.24935532,-66.37058258
4,Apparel,18.24552155,-66.37055206
4,Apparel,18.26749229,-66.37056732
4,Apparel,18.24614906,-66.37051392
4,Apparel,18.2275734,-66.04454041
5,Golf,18.26749229,-66.37056732
5,Golf,18.20381737,-66.3705368
5,Golf,18.21047401,-66.37059021
5,Golf,18.29011154,-66.3705368
5,Golf,18.26014137,-66.37052918
5,Golf,18.22382355,-66.37055206
5,Golf,18.22278404,-66.37059021
5,Golf,18.2977066,-66.37055969
5,Golf,18.22723579,-66.37055969
5,Golf,18.27214623,-66.3705368
5,Golf,18.29652023,-66.04867554
5,Golf,18.24614906,-66.37051392
5,Golf,18.23306084,-66.37052155
5,Golf,18.28985405,-66.37059021
5,Golf,18.21840668,-66.37054443
5,Golf,18.2601223,-66.37057495
5,Golf,18.2363224,-66.37055206
6,Outdoors,18.29723549,-66.37060547
6,Outdoors,18.26864052,-66.37055206
6,Outdoors,18.22816658,-66.37063599
6,Outdoors,18.21171761,-66.37052918
3,Footwear,18.29011154,-66.3705368
5,Golf,18.29356575,-66.3705368
2,Fitness,18.27771187,-66.37052918
3,Footwear,18.23166275,-66.37052155
3,Footwear,18.21171761,-66.37052918
3,Footwear,18.2150631,-66.37055206
3,Footwear,18.29100418,-66.37060547
3,Footwear,18.26327515,-66.3705368
3,Footwear,18.23517227,-66.37059021
3,Footwear,18.27369881,-66.37052918
3,Footwear,18.26157761,-66.37051392
4,Apparel,18.22709274,-66.37062073
4,Apparel,18.27771187,-66.37052918
4,Apparel,18.2894516,-66.37059784
4,Apparel,18.24496269,-66.37059021
4,Apparel,18.27668572,-66.37055969
5,Golf,18.26384163,-66.37052918
5,Golf,18.25518417,-66.3706131
5,Golf,18.21171761,-66.37052918
5,Golf,18.2275734,-66.04563141
5,Golf,18.25411797,-66.37049866
5,Golf,18.26667023,-66.37062073
5,Golf,18.2988205,-66.37059784
5,Golf,18.25558853,-66.37063599
5,Golf,18.22780037,-66.04343414
5,Golf,18.2733078,-66.37049866
5,Golf,18.2575016,-66.37055969
5,Golf,18.26327515,-66.3705368
6,Outdoors,18.27072716,-66.3706131
2,Fitness,18.29996872,-66.37062836
3,Footwear,18.28871346,-66.37050629
3,Footwear,18.21323586,-66.37062836
3,Footwear,18.22267723,-66.00410461
3,Footwear,18.24364471,-66.37060547
3,Footwear,18.22312355,-66.37058258
4,Apparel,18.23580742,-66.37055206
4,Apparel,18.24696922,-66.37060547
4,Apparel,18.24364471,-66.37060547
5,Golf,18.24696922,-66.37060547
5,Golf,18.27622604,-66.37055969
5,Golf,18.24364471,-66.37060547
5,Golf,18.26249695,-66.37056732
5,Golf,18.21450234,-66.0867157
6,Outdoors,18.25263596,-66.37060547
6,Outdoors,18.21759033,-66.37052155
4,Apparel,18.2534523,-66.37050629
4,Apparel,18.28859901,-66.37059021
4,Apparel,18.25845337,-66.37052155
5,Golf,18.24401093,-66.37059021
6,Outdoors,18.22651672,-66.37051392
3,Footwear,18.22757149,-66.04357147
5,Golf,18.21006012,-66.37062073
3,Footwear,18.25411797,-66.37049866
3,Footwear,18.26209831,-66.3706131
3,Footwear,18.26138115,-66.37056732
3,Footwear,18.25039673,-66.37051392
3,Footwear,18.20601273,-66.37058258
3,Footwear,18.20002365,-66.3706131
3,Footwear,18.29424477,-66.37057495
3,Footwear,18.27940369,-66.37062836
4,Apparel,18.26007271,-66.37057495
4,Apparel,18.22757721,-66.04398346
4,Apparel,18.20002365,-66.3706131
4,Apparel,18.24069595,-66.37062073
4,Apparel,18.2279911,-66.37052155
5,Golf,18.2275734,-66.04454041
5,Golf,18.26097107,-66.3706131
5,Golf,18.23714256,-66.37059784
5,Golf,18.21341896,-66.37055969
5,Golf,18.22756958,-66.0435791
5,Golf,18.23781967,-66.37055969
5,Golf,18.22215653,-66.37059784
5,Golf,18.25967407,-66.37052918
5,Golf,18.22927094,-66.37062836
5,Golf,18.26209831,-66.3706131
5,Golf,18.29161835,-66.37057495
5,Golf,18.22757721,-66.04398346
5,Golf,18.35910606,-66.07789612
5,Golf,18.21547127,-66.37055206
6,Outdoors,18.2047329,-66.37058258
6,Outdoors,18.22927094,-66.37062836
2,Fitness,18.24935532,-66.37058258
3,Footwear,18.28279495,-66.37055969
3,Footwear,18.29597855,-66.37055206
3,Footwear,18.22637749,-66.37062836
3,Footwear,18.2743969,-66.37058258
3,Footwear,18.26749229,-66.37056732
3,Footwear,18.2279911,-66.37052155
3,Footwear,18.26155663,-66.37051392
4,Apparel,18.28757286,-66.37056732
4,Apparel,18.22842217,-66.37060547
5,Golf,18.21652794,-66.37051392
5,Golf,18.2325573,-66.37059021
5,Golf,18.35900307,-66.07807922
5,Golf,18.27001953,-66.37058258
5,Golf,18.20358658,-66.37052918
5,Golf,18.29589844,-66.37049866
5,Golf,18.2118721,-66.37052918
5,Golf,18.27404976,-66.37057495
5,Golf,18.22757149,-66.04355621
5,Golf,18.24826622,-66.37055969
5,Golf,18.20070839,-66.3705368
6,Outdoors,18.29161835,-66.37057495
6,Outdoors,18.21047401,-66.37059021
6,Outdoors,18.2538414,-66.37051392
6,Outdoors,18.29870796,-66.37058258
5,Golf,18.26769066,-66.37057495
3,Footwear,18.2275734,-66.04454041
3,Footwear,18.2555275,-66.3705368
3,Footwear,18.28431702,-66.3705368
3,Footwear,18.02529907,-66.61304474
3,Footwear,18.27477646,-66.37055969
3,Footwear,18.22780037,-66.04343414
3,Footwear,18.25601006,-66.37051392
4,Apparel,18.21436501,-66.37055969
4,Apparel,18.2733078,-66.37049866
4,Apparel,18.26221657,-66.3705368
4,Apparel,18.27538109,-66.37058258
4,Apparel,18.29041481,-66.37062073
4,Apparel,18.24534798,-66.37050629
4,Apparel,18.22780037,-66.04343414
4,Apparel,18.2575016,-66.37055969
5,Golf,18.22368431,-66.04929352
5,Golf,18.29111862,-66.3705368
5,Golf,18.2769146,-66.37055206
5,Golf,18.21226883,-66.37058258
5,Golf,18.25826836,-66.37060547
5,Golf,18.25419426,-66.37062836
5,Golf,18.1464901,-66.57676697
5,Golf,18.35911751,-66.07787323
5,Golf,18.22962761,-66.3705368
5,Golf,18.2491684,-66.37062073
5,Golf,18.21209908,-66.37050629
5,Golf,18.26062393,-66.37060547
6,Outdoors,18.29654884,-66.37052918
6,Outdoors,18.28672028,-66.37050629
6,Outdoors,18.44935989,-67.15180206
6,Outdoors,18.21226883,-66.37058258
2,Fitness,18.25926209,-66.37062836
3,Footwear,18.26642799,-66.37050629
3,Footwear,18.2988205,-66.37059784
4,Apparel,18.23114967,-66.37056732
4,Apparel,18.2837944,-66.37049866
5,Golf,18.21759033,-66.37052155
5,Golf,18.21323586,-66.37062836
5,Golf,18.23873711,-66.37050629
5,Golf,18.21182251,-66.37051392
5,Golf,18.2232132,-66.3705368
5,Golf,18.26770783,-66.37054443
5,Golf,18.25263596,-66.37060547
6,Outdoors,18.29996872,-66.37062836
6,Outdoors,18.2232132,-66.3705368
6,Outdoors,18.24364471,-66.37060547
6,Outdoors,18.27931404,-66.37056732
3,Footwear,18.28968811,-66.37058258
3,Footwear,18.27088165,-66.37059784
4,Apparel,18.35910416,-66.07791138
5,Golf,18.28859901,-66.37059021
5,Golf,18.29917145,-66.37054443
3,Footwear,18.20903587,-66.3705368
4,Apparel,18.21715546,-66.3706131
3,Footwear,18.28989029,-66.37056732
3,Footwear,18.21322632,-66.37057495
3,Footwear,18.26106262,-66.3705368
3,Footwear,18.23566818,-66.37059784
3,Footwear,18.27383804,-66.37063599
3,Footwear,18.25967407,-66.37052918
4,Apparel,18.22914124,-66.37055206
4,Apparel,18.29413223,-66.37058258
4,Apparel,18.22671509,-66.37055969
4,Apparel,18.28203011,-66.37054443
4,Apparel,18.26122665,-66.37051392
4,Apparel,18.27383804,-66.37063599
5,Golf,29.93087578,-81.33435059
5,Golf,18.22202492,-66.37055969
5,Golf,18.20960999,-66.37056732
5,Golf,18.26502037,-66.37055969
5,Golf,18.23859215,-66.37052155
5,Golf,18.27972794,-66.37050629
5,Golf,18.29436684,-66.37056732
5,Golf,18.24666977,-66.37055969
5,Golf,18.21429825,-66.37050629
5,Golf,18.23809052,-66.37059784
6,Outdoors,18.28779411,-66.37049866
6,Outdoors,18.22757721,-66.04398346
6,Outdoors,18.22119331,-66.37062073
2,Fitness,18.29161835,-66.37057495
3,Footwear,18.26450348,-66.37062073
3,Footwear,18.22816658,-66.37063599
3,Footwear,18.2308178,-66.37052155
3,Footwear,18.29654884,-66.37052918
3,Footwear,18.26864052,-66.37055206
3,Footwear,18.25571251,-66.37050629
3,Footwear,18.21487236,-66.37050629
3,Footwear,18.28127861,-66.3705368
4,Apparel,18.21779251,-66.37062836
4,Apparel,18.23306084,-66.37052155
4,Apparel,18.28323174,-66.37059021
4,Apparel,18.26891899,-66.37060547
4,Apparel,18.27504158,-66.37062836
4,Apparel,18.25462341,-66.37055206
5,Golf,18.21328545,-66.37062073
5,Golf,18.27803993,-66.37059021
5,Golf,18.26420403,-66.37050629
5,Golf,18.21355438,-66.37052155
5,Golf,18.28279495,-66.37055969
5,Golf,18.26729584,-66.3705368
5,Golf,18.24473763,-66.37057495
5,Golf,18.21093369,-66.37055969
6,Outdoors,18.23684692,-66.37060547
6,Outdoors,18.25614548,-66.37063599
6,Outdoors,18.27952004,-66.37052155
6,Outdoors,18.24236298,-66.02407837
6,Outdoors,18.25967407,-66.37052918
6,Outdoors,18.26503944,-66.37060547
7,Fan Shop,18.21970367,-66.37062073
3,Footwear,18.24668694,-66.37050629
3,Footwear,18.27570725,-66.3705368
3,Footwear,18.20825195,-66.3706131
3,Footwear,18.2894516,-66.37059784
3,Footwear,18.22368431,-66.04929352
4,Apparel,18.29473114,-66.37054443
4,Apparel,18.20258141,-66.37054443
4,Apparel,18.20614815,-66.37057495
4,Apparel,18.27570725,-66.3705368
4,Apparel,18.2555275,-66.3705368
4,Apparel,18.29555321,-66.37060547
5,Golf,18.29041481,-66.37062073
5,Golf,18.21581268,-66.37055969
5,Golf,18.28212547,-66.37052918
5,Golf,18.29138756,-66.3706131
5,Golf,18.23148537,-66.37054443
5,Golf,18.20851517,-66.37059784
5,Golf,18.29993439,-66.37052155
5,Golf,18.25905418,-66.3705368
6,Outdoors,18.29138756,-66.3706131
6,Outdoors,18.2983017,-66.37055969
6,Outdoors,18.21840668,-66.37054443
6,Outdoors,18.29100418,-66.37060547
6,Outdoors,18.27369881,-66.37052918
5,Golf,18.22113609,-66.37059784
3,Footwear,18.21047401,-66.37059021
3,Footwear,18.23010063,-66.37052155
3,Footwear,18.20575523,-66.37055206
3,Footwear,18.25314331,-66.37052155
4,Apparel,18.26642799,-66.37050629
4,Apparel,18.24757958,-66.02531433
5,Golf,18.28712082,-66.37052918
5,Golf,18.23373985,-66.3706131
5,Golf,18.20004654,-66.37055969
5,Golf,18.22312355,-66.37058258
4,Apparel,18.27931404,-66.37056732
3,Footwear,18.25021553,-66.07617188
5,Golf,18.22651672,-66.37051392
4,Apparel,18.20553398,-66.37057495
5,Golf,18.28779411,-66.37049866
3,Footwear,18.25343704,-66.37055969
3,Footwear,18.23209763,-66.37062073
3,Footwear,18.21306038,-66.37062073
3,Footwear,18.20079422,-66.37055969
3,Footwear,18.21458244,-66.3706131
7,Fan Shop,18.28470421,-66.37050629
7,Fan Shop,18.21496773,-66.37055969
7,Fan Shop,18.20561028,-66.37050629
7,Fan Shop,18.2275734,-66.04343414
7,Fan Shop,18.25997925,-66.37049866
7,Fan Shop,18.2982769,-66.37052918
7,Fan Shop,18.26904106,-66.37055969
7,Fan Shop,18.27920723,-66.37050629
7,Fan Shop,18.21743202,-66.37055969
7,Fan Shop,18.39907837,-66.11219788
7,Fan Shop,18.20081711,-66.37062073
7,Fan Shop,18.21442604,-66.37063599
7,Fan Shop,18.25911331,-66.3706131
7,Fan Shop,18.35899735,-66.07856751
7,Fan Shop,18.2549057,-66.37052155
7,Fan Shop,18.29080582,-66.3706131
7,Fan Shop,18.29996872,-66.37062836
7,Fan Shop,18.21529388,-66.37060547
7,Fan Shop,18.22844505,-66.37059021
7,Fan Shop,18.23970985,-66.37052918
7,Fan Shop,18.20957184,-66.37057495
7,Fan Shop,18.20847893,-66.37060547
7,Fan Shop,18.22115135,-66.37052918
7,Fan Shop,18.27793503,-66.3705368
7,Fan Shop,18.22704887,-66.37060547
9,Discs Shop,18.2882309,-66.03705597
9,Discs Shop,18.27191734,-66.0370636
9,Discs Shop,18.24299049,-66.0370636
9,Discs Shop,18.28551102,-66.0370636
9,Discs Shop,18.27617645,-66.0370636
9,Discs Shop,18.29436493,-66.03704834
9,Discs Shop,18.28215981,-66.03705597
9,Discs Shop,18.27389526,-66.03705597
9,Discs Shop,18.26029587,-66.0370636
9,Discs Shop,18.24367333,-66.03705597
9,Discs Shop,18.20783424,-66.03705597
9,Discs Shop,18.26154709,-66.03705597
9,Discs Shop,18.20746803,-66.03704834
9,Discs Shop,18.24472427,-66.03704834
9,Discs Shop,18.24065399,-66.03704834
9,Discs Shop,18.22319603,-66.0370636
9,Discs Shop,18.38011932,-66.18312836
9,Discs Shop,18.22116661,-66.03705597
9,Discs Shop,18.24932289,-66.0370636
9,Discs Shop,18.23901367,-66.0370636
3,Footwear,18.26857376,-66.37060547
4,Apparel,18.26031494,-66.3706131
4,Apparel,18.2209816,-66.03704834
4,Apparel,18.20212174,-66.03705597
4,Apparel,18.23729324,-66.37058258
4,Apparel,18.1464901,-66.57675934
4,Apparel,18.29852867,-66.03705597
4,Apparel,18.25797081,-66.03704834
4,Apparel,18.26410103,-66.37052918
4,Apparel,18.22582817,-66.04740143
4,Apparel,18.27095413,-66.37050629
4,Apparel,18.20210457,-66.03705597
4,Apparel,18.2054615,-66.03705597
5,Golf,18.23729324,-66.37058258
6,Outdoors,18.20597839,-66.03705597
7,Fan Shop,18.23729324,-66.37058258
7,Fan Shop,18.26664734,-66.37056732
7,Fan Shop,18.20552635,-66.37062836
9,Discs Shop,18.21754646,-66.0370636
3,Footwear,18.20192528,-66.37063599
3,Footwear,18.25274658,-66.37055206
3,Footwear,18.28893662,-66.37057495
3,Footwear,18.25247383,-66.37052155
3,Footwear,18.25868034,-66.37060547
3,Footwear,18.21840668,-66.3706131
4,Apparel,18.23189735,-66.3706131
4,Apparel,18.2275734,-66.04399109
4,Apparel,18.26197243,-66.37059784
4,Apparel,18.28373337,-66.3705368
4,Apparel,18.28035164,-66.3705368
4,Apparel,18.28759193,-66.37056732
4,Apparel,18.2015667,-66.37054443
4,Apparel,18.24271774,-66.37063599
4,Apparel,18.29393005,-66.37050629
4,Apparel,18.21840668,-66.3706131
4,Apparel,18.29050446,-66.37050629
4,Apparel,18.26580811,-66.37062073
4,Apparel,18.21562576,-66.37062073
4,Apparel,18.22651482,-66.3705368
4,Apparel,18.25868034,-66.37060547
4,Apparel,18.27081871,-66.3706131
4,Apparel,18.20873833,-66.37062836
4,Apparel,18.25247383,-66.37052155
4,Apparel,18.29825211,-66.37062073
4,Apparel,18.20262528,-66.37062073
4,Apparel,18.25816536,-66.37051392
4,Apparel,18.23207855,-66.37052918
4,Apparel,18.20512199,-66.37051392
4,Apparel,18.20096779,-66.37056732
4,Apparel,18.27009583,-66.37052918
4,Apparel,18.22071838,-66.37052918
4,Apparel,18.24558449,-66.37050629
4,Apparel,18.24035835,-66.37055969
4,Apparel,18.2575798,-66.37052918
4,Apparel,18.2334137,-66.37063599
4,Apparel,18.25708199,-66.37055969
4,Apparel,18.22583389,-66.04575348
4,Apparel,18.28994179,-66.37063599
4,Apparel,18.2677269,-66.37058258
4,Apparel,18.24181175,-66.37052918
4,Apparel,18.21837044,-66.3705368
4,Apparel,18.25220299,-66.37059021
4,Apparel,18.25551605,-66.37062836
5,Golf,18.25816536,-66.37051392
5,Golf,18.22583389,-66.04575348
5,Golf,18.21837044,-66.3705368
5,Golf,18.22115135,-66.37052918
5,Golf,18.28893662,-66.37057495
5,Golf,18.25257111,-66.37059784
6,Outdoors,18.24476814,-66.37051392
6,Outdoors,18.28994179,-66.37063599
6,Outdoors,18.21574211,-66.37059021
6,Outdoors,18.20262528,-66.37062073
6,Outdoors,18.35419464,-66.07129669
7,Fan Shop,18.27825165,-66.37059784
7,Fan Shop,18.2412529,-66.37062073
7,Fan Shop,18.21343231,-66.37059784
7,Fan Shop,18.29501343,-66.37059021
7,Fan Shop,18.29493713,-66.37057495
7,Fan Shop,18.23384476,-66.37050629
7,Fan Shop,18.25778198,-66.37055206
7,Fan Shop,18.24496079,-66.3705368
7,Fan Shop,18.25798225,-66.37054443
7,Fan Shop,18.22071838,-66.37052918
7,Fan Shop,18.27983284,-66.37062073
7,Fan Shop,18.46923065,-66.727211
7,Fan Shop,18.25551605,-66.37062836
7,Fan Shop,18.22582817,-66.04576111
7,Fan Shop,18.20096779,-66.37056732
7,Fan Shop,18.26410103,-66.37052918
7,Fan Shop,18.27009583,-66.37052918
7,Fan Shop,18.27839279,-66.37055969
7,Fan Shop,18.20889092,-66.37063599
7,Fan Shop,18.20192528,-66.37063599
7,Fan Shop,18.25868034,-66.37060547
7,Fan Shop,18.28373337,-66.3705368
7,Fan Shop,18.23348236,-66.37060547
7,Fan Shop,18.21243095,-66.37056732
7,Fan Shop,18.28994179,-66.37063599
7,Fan Shop,18.29050446,-66.37050629
7,Fan Shop,18.2675972,-66.37059021
3,Footwear,18.26757813,-66.3705368
4,Apparel,18.26435471,-66.37060547
4,Apparel,18.26757813,-66.3705368
4,Apparel,18.27189446,-66.37059021
4,Apparel,18.23155022,-66.37055969
4,Apparel,18.2110939,-66.37058258
4,Apparel,18.22172546,-66.37059021
4,Apparel,18.22775841,-66.37058258
4,Apparel,18.27355576,-66.37051392
7,Fan Shop,18.2110939,-66.37058258
4,Apparel,18.20957184,-66.37057495
4,Apparel,18.20480156,-66.37057495
4,Apparel,18.21827889,-66.37059021
4,Apparel,18.23279953,-66.3706131
4,Apparel,18.23766708,-66.3705368
5,Golf,18.23311997,-66.37057495
5,Golf,18.20065689,-66.37049866
5,Golf,18.28875351,-66.3706131
5,Golf,18.23279953,-66.3706131
5,Golf,18.23970985,-66.37052918
3,Footwear,18.2643261,-66.37060547
5,Golf,18.23975563,-66.37059021
5,Golf,18.26737404,-66.37062836
3,Footwear,18.26918602,-66.37063599
3,Footwear,18.23975563,-66.37059021
3,Footwear,18.2378273,-66.37050629
3,Footwear,18.26980209,-66.37051392
3,Footwear,18.27095413,-66.37050629
3,Footwear,18.26540375,-66.37054443
4,Apparel,18.23220825,-66.37062836
4,Apparel,18.22380638,-66.37058258
4,Apparel,18.26588249,-66.37059021
4,Apparel,37.30836105,-107.8625183
4,Apparel,18.24607849,-66.37060547
4,Apparel,18.24455643,-66.37060547
4,Apparel,18.25217247,-66.37056732
4,Apparel,18.35899735,-66.07856751
4,Apparel,18.24878883,-66.37060547
4,Apparel,18.2968502,-66.37062836
4,Apparel,18.24817467,-66.37052918
4,Apparel,18.25403595,-66.3706131
5,Golf,18.26105499,-66.37055969
5,Golf,18.26177788,-66.37062836
5,Golf,18.26540375,-66.37054443
5,Golf,18.29304504,-66.37050629
5,Golf,18.21208763,-66.37049866
5,Golf,18.26505852,-66.37060547
5,Golf,18.22954178,-66.37062836
5,Golf,18.27620125,-66.37058258
5,Golf,18.22846603,-66.37055969
5,Golf,37.30836105,-107.8625183
5,Golf,18.24817467,-66.37052918
5,Golf,18.23424149,-66.37052155
5,Golf,18.29958344,-66.37057495
5,Golf,18.22154045,-66.37063599
5,Golf,18.24751091,-66.02523804
5,Golf,18.22639656,-66.37057495
5,Golf,18.27465439,-66.37055206
5,Golf,18.24692345,-66.37057495
6,Outdoors,18.25260544,-66.37054443
3,Footwear,18.26682663,-66.37059784
4,Apparel,18.2548275,-66.37056732
5,Golf,18.2548275,-66.37056732
5,Golf,18.2827034,-66.37058258
2,Fitness,18.25635529,-66.37055206
3,Footwear,18.25811577,-66.3706131
3,Footwear,18.20859718,-66.37052155
3,Footwear,18.2256279,-66.04582214
3,Footwear,18.27954674,-66.37054443
3,Footwear,18.22779083,-66.37057495
3,Footwear,18.26428604,-66.37057495
3,Footwear,18.24803543,-66.37054443
4,Apparel,18.21523285,-66.37060547
4,Apparel,18.26325417,-66.37050629
4,Apparel,18.23035431,-66.37059021
4,Apparel,18.27846336,-66.37060547
4,Apparel,18.26504135,-66.37055969
4,Apparel,18.36678124,-66.02749634
4,Apparel,18.29110909,-66.3706131
4,Apparel,18.29542923,-66.37051392
4,Apparel,18.24194908,-66.37056732
4,Apparel,18.20859718,-66.37052155
5,Golf,18.2000103,-66.37052155
5,Golf,42.25645828,-83.41688538
5,Golf,18.2463665,-66.3706131
5,Golf,18.26918602,-66.37063599
5,Golf,18.20366669,-66.37052155
5,Golf,18.22836685,-66.3706131
5,Golf,18.28876495,-66.3705368
5,Golf,18.26604652,-66.37051392
5,Golf,18.23377228,-66.37057495
5,Golf,18.24758339,-66.02545166
5,Golf,18.22315788,-66.37052155
5,Golf,18.20005035,-67.14024353
5,Golf,18.26294708,-66.37057495
5,Golf,18.27954674,-66.37054443
5,Golf,18.20230675,-66.37059021
5,Golf,18.28542137,-66.37056732
5,Golf,18.26375771,-66.37055206
5,Golf,18.29137421,-66.3706131
5,Golf,18.21073914,-66.37060547
6,Outdoors,18.22759438,-66.04358673
6,Outdoors,18.25349426,-66.37063599
6,Outdoors,18.23646736,-66.37055969
3,Footwear,18.22770882,-66.3706131
3,Footwear,18.24738884,-66.37057495
3,Footwear,18.25816727,-66.37055969
4,Apparel,18.27225685,-66.37056732
4,Apparel,18.27507019,-66.37059784
5,Golf,18.23311424,-66.37049866
5,Golf,18.28154182,-66.3706131
5,Golf,18.25551605,-66.37062836
5,Golf,18.24324226,-66.37049866
3,Footwear,18.27147102,-66.37057495
3,Footwear,18.23153877,-66.37057495
3,Footwear,18.24235916,-66.37062836
3,Footwear,18.26029015,-66.37057495
3,Footwear,18.21290016,-66.37062073
3,Footwear,18.2502861,-66.37052918
3,Footwear,18.23222351,-66.37055206
3,Footwear,18.25601578,-66.37055969
3,Footwear,18.23197174,-66.37056732
4,Apparel,18.22082329,-66.3706131
4,Apparel,18.20509148,-66.37056732
4,Apparel,18.26378822,-66.37052918
4,Apparel,18.25175095,-66.37056732
5,Golf,18.20081711,-66.37062073
5,Golf,18.25928688,-66.37058258
5,Golf,18.21560669,-66.37050629
5,Golf,18.27434158,-66.37055969
5,Golf,18.24988365,-66.3705368
5,Golf,18.20509148,-66.37056732
5,Golf,18.23695564,-66.37057495
5,Golf,18.21529388,-66.37060547
5,Golf,18.22802544,-66.37058258
5,Golf,18.24757767,-66.02532196
5,Golf,18.20490074,-66.37049866
5,Golf,18.23182106,-66.37060547
6,Outdoors,18.25950241,-66.37050629
6,Outdoors,18.29422379,-66.37052155
6,Outdoors,18.26661682,-66.37056732
6,Outdoors,18.21441841,-66.37052918
4,Apparel,18.21214867,-66.3706131
5,Golf,18.22582817,-66.04740143
5,Golf,18.20679855,-66.37055206
3,Footwear,18.21243095,-66.37056732
3,Footwear,18.2677269,-66.37058258
3,Footwear,18.22757149,-66.0435791
3,Footwear,18.22984886,-66.37058258
4,Apparel,18.24869347,-66.37059021
4,Apparel,18.22749138,-66.37059021
4,Apparel,18.27983284,-66.37062073
4,Apparel,18.22984886,-66.37058258
4,Apparel,18.20889092,-66.37063599
4,Apparel,18.24708366,-66.3705368
4,Apparel,18.27825165,-66.37059784
5,Golf,18.24476814,-66.37051392
5,Golf,18.22749138,-66.37059021
5,Golf,18.28281403,-66.37051392
5,Golf,18.24429894,-66.37051392
5,Golf,18.39179802,-66.10529327
5,Golf,18.21243095,-66.37056732
5,Golf,18.22761917,-66.04356384
5,Golf,18.27839279,-66.37055969
5,Golf,18.24035835,-66.37055969
5,Golf,18.28994179,-66.37063599
6,Outdoors,18.23348236,-66.37060547
6,Outdoors,18.23971939,-66.37062073
5,Golf,18.27009583,-66.37052918
6,Outdoors,18.25900841,-66.37052918
3,Footwear,18.24947929,-66.37057495
4,Apparel,18.22352982,-66.37058258
4,Apparel,18.26375771,-66.37055206
4,Apparel,18.2200489,-66.3705368
4,Apparel,18.27551079,-66.37049866
4,Apparel,18.21647263,-66.37050629
4,Apparel,18.28805351,-66.37060547
5,Golf,18.24947929,-66.37057495
5,Golf,18.20480156,-66.37057495
5,Golf,18.26866531,-66.37055969
5,Golf,18.21497154,-66.37054443
6,Outdoors,18.2606163,-66.3706131
4,Apparel,18.26737404,-66.37062836
5,Golf,18.2643261,-66.37060547
5,Golf,18.27223587,-66.3705368
5,Golf,18.28965569,-66.37056732
2,Fitness,18.20765305,-66.37055969
2,Fitness,18.29643822,-66.37062073
3,Footwear,18.22758293,-66.04354858
3,Footwear,18.24437141,-66.37052918
3,Footwear,18.23753929,-66.37059021
3,Footwear,18.26177788,-66.37062836
3,Footwear,18.22787476,-66.37059021
3,Footwear,18.2976532,-66.37052155
